case,phase,bucket_start,price_close,price_trade_count,tvl_token_close,volume_turnover,net_lp_flow_ratio,withdrawal_ratio,liquidity_removed_token,net_lp_flow_token,future_24h_log_return,gross_lp_activity_ratio,actual_transfer_net_ratio,actual_transfer_net_token
FTT,incident_preceding,2022-10-28 06:00:00+00:00,0.01593726045,3,8011.669581,0.01984685729,0,0,0,0,-0.006663527467,0,0.003217700375,25.69646868
FTT,incident_preceding,2022-10-28 07:00:00+00:00,0.01597708287,1,8014.677517,0.0003754443414,0,0,0,0,,0,0.0003754443414,3.00793601
FTT,incident_preceding,2022-10-28 08:00:00+00:00,0.01606173987,1,7966.277517,0.006038920456,0,0,0,0,-0.02128891441,0,-0.006038920456,-48.4
FTT,incident_preceding,2022-10-28 09:00:00+00:00,0.01606173987,0,7966.277517,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-28 10:00:00+00:00,0.01606173987,0,7966.277517,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-28 11:00:00+00:00,0.01606173987,0,7966.277517,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-28 12:00:00+00:00,0.01606173987,0,7966.277517,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-28 13:00:00+00:00,0.01611036101,1,7963.235996,0.0003817995182,0,0,0,0,,0,-0.0003817995182,-3.041520917
FTT,incident_preceding,2022-10-28 14:00:00+00:00,0.01593163521,1,8043.234332,0.01004595828,0,0,0,0,,0,0.01004595828,79.9983366
FTT,incident_preceding,2022-10-28 15:00:00+00:00,0.01593163521,0,8043.234332,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-28 16:00:00+00:00,0.01592227522,2,8039.813202,0.01636420434,0,0,0,0,,0,-0.000425342591,-3.421130131
FTT,incident_preceding,2022-10-28 17:00:00+00:00,0.01583203328,1,8059.813202,0.002487619985,0,0,0,0,-0.003709381636,0,0.002487619985,20
FTT,incident_preceding,2022-10-28 18:00:00+00:00,0.01577879343,1,8089.813202,0.003722170632,0,0,0,0,-0.000818973351,0,0.003722170632,30
FTT,incident_preceding,2022-10-28 19:00:00+00:00,0.01600995437,2,7985.213202,0.01292984119,0,0,0,0,-0.0207784996,0,-0.01292984119,-104.6
FTT,incident_preceding,2022-10-28 20:00:00+00:00,0.0158544834,3,8083.213202,0.0127736101,0,0,0,0,-0.02041016851,0,0.01227268421,98
FTT,incident_preceding,2022-10-28 21:00:00+00:00,0.0158544834,0,8083.213202,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-28 22:00:00+00:00,0.01591182103,1,8031.813202,0.006358857389,0,0,0,0,-0.01037779197,0,-0.006358857389,-51.4
FTT,incident_preceding,2022-10-28 23:00:00+00:00,0.01591182103,0,8031.813202,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 00:00:00+00:00,0.01590564139,2,8039.245329,0.0115251526,0,0,0,0,,0,0.0009253361615,7.432127199
FTT,incident_preceding,2022-10-29 01:00:00+00:00,0.01590564139,0,8039.245329,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 02:00:00+00:00,0.01590564139,0,8039.245329,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 03:00:00+00:00,0.01580323045,1,8088.636611,0.006143770858,0,0,0,0,,0,0.006143770858,49.39128117
FTT,incident_preceding,2022-10-29 04:00:00+00:00,0.01580323045,0,8088.636611,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 05:00:00+00:00,0.01580323045,0,8088.636611,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 06:00:00+00:00,0.01583141512,3,8102.145545,0.01087588302,0,0,0,0,-0.001260641241,0,0.001670112668,13.50893447
FTT,incident_preceding,2022-10-29 07:00:00+00:00,0.01583141512,0,8102.145545,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 08:00:00+00:00,0.0157234169,1,8151.945545,0.006146520045,0,0,0,0,0.01285492,0,0.006146520045,49.8
FTT,incident_preceding,2022-10-29 09:00:00+00:00,0.01577688607,1,8139.939668,0.001335046339,-0.0001225046477,0.0001225046477,0.9986512174,-0.9986512174,0.01252622453,0.0001225046477,-0.001472762143,-12.00587679
FTT,incident_preceding,2022-10-29 10:00:00+00:00,0.01564658603,2,8197.839668,0.007113074833,0,0,0,0,,0,0.007113074833,57.9
FTT,incident_preceding,2022-10-29 11:00:00+00:00,0.01564658603,0,8197.839668,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 12:00:00+00:00,0.01564658603,0,8197.839668,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 13:00:00+00:00,0.01564658603,0,8197.839668,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 14:00:00+00:00,0.01564658603,0,8197.839668,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 15:00:00+00:00,0.01565283072,1,8217.981273,0.002456940592,0,0,0,0,,0,0.002456940592,20.14160504
FTT,incident_preceding,2022-10-29 16:00:00+00:00,0.01565283072,0,8217.981273,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-29 17:00:00+00:00,0.01577341502,2,8205.379378,0.03530661579,0,0,0,0,0.02096182891,0,-0.001533453913,-12.60189554
FTT,incident_preceding,2022-10-29 18:00:00+00:00,0.01576587631,1,8162.968795,0.005168631537,0,0,0,0,0.02196913954,0,-0.005168631537,-42.41058262
FTT,incident_preceding,2022-10-29 19:00:00+00:00,0.01568072384,19,8285.936965,0.3863472681,0,0,0,0,,0,0.01506414795,122.9681697
FTT,incident_preceding,2022-10-29 20:00:00+00:00,0.01553417066,4,8307.805965,0.02578694491,0,0,0,0,0.03446614082,0,0.002639291138,21.869
FTT,incident_preceding,2022-10-29 21:00:00+00:00,0.01562566697,4,8285.476928,0.02579851256,0,0,0,0,,0,-0.002687717625,-22.32903651
FTT,incident_preceding,2022-10-29 22:00:00+00:00,0.01574754534,2,8207.250689,0.009441368337,0,0,0,0,0.02735903179,0,-0.009441368337,-78.22623952
FTT,incident_preceding,2022-10-29 23:00:00+00:00,0.01574754534,0,8207.250689,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 00:00:00+00:00,0.01574754534,0,8207.250689,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 01:00:00+00:00,0.01574754534,0,8207.250689,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 02:00:00+00:00,0.01574754534,0,8207.250689,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 03:00:00+00:00,0.01574754534,0,8207.250689,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 04:00:00+00:00,0.01585436912,2,8133.633535,0.008969770342,0,0,0,0,,0,-0.008969770342,-73.61715382
FTT,incident_preceding,2022-10-30 05:00:00+00:00,0.01585436912,0,8133.633535,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 06:00:00+00:00,0.01581146996,3,8131.365683,0.003584525515,0,0,0,0,,0,-0.0002788239492,-2.267851824
FTT,incident_preceding,2022-10-30 07:00:00+00:00,0.01581146996,0,8131.365683,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 08:00:00+00:00,0.01592684489,1,8106.365683,0.003074514291,0,0,0,0,,0,-0.003074514291,-25
FTT,incident_preceding,2022-10-30 09:00:00+00:00,0.01597575381,2,8017.298424,0.01098732306,0,0,0,0,0.01738968453,0,-0.01098732306,-89.06725859
FTT,incident_preceding,2022-10-30 10:00:00+00:00,0.01597575381,0,8017.298424,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 11:00:00+00:00,0.01602567919,2,8016.421864,0.01039295721,0,0,0,0,,0,-0.0001093336556,-0.8765605449
FTT,incident_preceding,2022-10-30 12:00:00+00:00,0.01602567919,0,8016.421864,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 13:00:00+00:00,0.01602567919,0,8016.421864,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 14:00:00+00:00,0.01600122497,15,8017.333734,0.1751446978,0,0,0,0,0.04479557516,0,0.0001137502434,0.9118699386
FTT,incident_preceding,2022-10-30 15:00:00+00:00,0.01600122497,0,8017.333734,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 16:00:00+00:00,0.01600122497,0,8017.333734,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 17:00:00+00:00,0.01610754439,1,7976.840499,0.005050710906,0,0,0,0,0.04039721261,0,-0.005050710906,-40.49323492
FTT,incident_preceding,2022-10-30 18:00:00+00:00,0.01611607171,1,7945.329999,0.003950248246,0,0,0,0,0.0341805006,0,-0.003950248246,-31.51050019
FTT,incident_preceding,2022-10-30 19:00:00+00:00,0.01611607171,0,7945.329999,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 20:00:00+00:00,0.01607890714,2,7939.448209,0.0007402825894,0,0,0,0,,0,-0.0007402825894,-5.881789465
FTT,incident_preceding,2022-10-30 21:00:00+00:00,0.01607890714,0,7939.448209,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-30 22:00:00+00:00,0.0161843307,3,7883.753467,0.008515597846,0,0,0,0,,0,-0.007014938639,-55.69474201
FTT,incident_preceding,2022-10-30 23:00:00+00:00,0.01613725408,1,7920.573067,0.004670313395,0,0,0,0,,0,0.004670313395,36.81959942
FTT,incident_preceding,2022-10-31 00:00:00+00:00,0.01613725408,0,7920.573067,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 01:00:00+00:00,0.01613725408,0,7920.573067,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 02:00:00+00:00,0.01613725408,0,7920.573067,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 03:00:00+00:00,0.01614061233,1,7916.887333,0.0004653367558,0,0,0,0,,0,-0.0004653367558,-3.685733775
FTT,incident_preceding,2022-10-31 04:00:00+00:00,0.01614061233,0,7916.887333,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 05:00:00+00:00,0.01614061233,0,7916.887333,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 06:00:00+00:00,0.01614061233,0,7916.887333,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 07:00:00+00:00,0.01614061233,0,7916.887333,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 08:00:00+00:00,0.01614061233,0,7916.887333,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 09:00:00+00:00,0.01625599674,2,7843.395662,0.009282899627,0,0,0,0,0.007579500736,0,-0.009282899627,-73.49167047
FTT,incident_preceding,2022-10-31 10:00:00+00:00,0.01627554895,17,7828.842993,0.3037941004,0,0,0,0,0.002203145088,0,-0.001855404197,-14.55266923
FTT,incident_preceding,2022-10-31 11:00:00+00:00,0.01627554895,0,7828.842993,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 12:00:00+00:00,0.01612217919,1,7863.842993,0.004470647838,0,0,0,0,,0,0.004470647838,35
FTT,incident_preceding,2022-10-31 13:00:00+00:00,0.01638697309,3,8304.007154,0.01905260551,0.07502576785,0,0,589.9908588,-0.006819655689,0.07502576785,0.05597316234,440.1641605
FTT,incident_preceding,2022-10-31 14:00:00+00:00,0.01673430586,5,8007.606413,0.03569370006,0,0,0,0,,0,-0.03569370006,-296.4007406
FTT,incident_preceding,2022-10-31 15:00:00+00:00,0.01642984951,3,8139.379758,0.05067444525,0,0,0,0,,0,0.01645602172,131.7733451
FTT,incident_preceding,2022-10-31 16:00:00+00:00,0.01642984951,0,8139.379758,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 17:00:00+00:00,0.0167715663,7,8036.163577,0.08288434861,0,0,0,0,,0,-0.01268108685,-103.2161816
FTT,incident_preceding,2022-10-31 18:00:00+00:00,0.01667644955,1,8045.991858,0.00122300666,0,0,0,0,,0,0.00122300666,9.828281578
FTT,incident_preceding,2022-10-31 19:00:00+00:00,0.01661986848,1,8052.289778,0.0007827400414,0,0,0,0,-0.01480313515,0,0.0007827400414,6.29792
FTT,incident_preceding,2022-10-31 20:00:00+00:00,0.01661986848,0,8052.289778,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 21:00:00+00:00,0.01665874274,5,8113.543482,0.1013025424,0,0,0,0,,0,0.007606991938,61.25370342
FTT,incident_preceding,2022-10-31 22:00:00+00:00,0.01665874274,0,8113.543482,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-10-31 23:00:00+00:00,0.01665874274,0,8113.543482,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 00:00:00+00:00,0.01665874274,0,8113.543482,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 01:00:00+00:00,0.01665874274,0,8113.543482,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 02:00:00+00:00,0.01660908369,3,8165.104687,0.006812311924,0,0,0,0,,0,0.006354955253,51.56120577
FTT,incident_preceding,2022-11-01 03:00:00+00:00,0.01660908369,0,8165.104687,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 04:00:00+00:00,0.01660908369,0,8165.104687,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 05:00:00+00:00,0.01647503126,1,8205.104687,0.00489889616,0,0,0,0,-0.007332553688,0,0.00489889616,40
FTT,incident_preceding,2022-11-01 06:00:00+00:00,0.01649996929,1,8207.848912,0.0003344533541,0,0,0,0,-0.009696625529,0,0.0003344533541,2.744224783
FTT,incident_preceding,2022-11-01 07:00:00+00:00,0.01649996929,0,8207.848912,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 08:00:00+00:00,0.0164276825,1,8220.265457,0.00151276484,0,0,0,0,,0,0.00151276484,12.41654525
FTT,incident_preceding,2022-11-01 09:00:00+00:00,0.0163796772,1,8261.265229,0.004987645741,0,0,0,0,-0.01216992067,0,0.004987645741,40.999772
FTT,incident_preceding,2022-11-01 10:00:00+00:00,0.01631144587,2,8303.991538,0.005171884405,0,0,0,0,0.01180243454,0,0.005171884405,42.72630881
FTT,incident_preceding,2022-11-01 11:00:00+00:00,0.01631144587,0,8303.991538,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 12:00:00+00:00,0.01631144587,0,8303.991538,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 13:00:00+00:00,0.01627559978,1,8308.958886,0.0005981879488,0,0,0,0,0.009007656824,0,0.0005981879488,4.967347665
FTT,incident_preceding,2022-11-01 14:00:00+00:00,0.01627559978,0,8308.958886,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 15:00:00+00:00,0.01627559978,0,8308.958886,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 16:00:00+00:00,0.01627559978,0,8308.958886,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 17:00:00+00:00,0.01627559978,0,8308.958886,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 18:00:00+00:00,0.01627559978,0,8308.958886,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 19:00:00+00:00,0.01637565435,7,8302.880651,0.0582333356,0,0,0,0,-0.00830596967,0,-0.0007315278334,-6.078234691
FTT,incident_preceding,2022-11-01 20:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 21:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 22:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-01 23:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 00:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 01:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 02:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 03:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 04:00:00+00:00,0.01637565435,0,8302.880651,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 05:00:00+00:00,0.01635466903,1,8312.880651,0.00120440127,0,0,0,0,,0,0.00120440127,10
FTT,incident_preceding,2022-11-02 06:00:00+00:00,0.01634074846,7,8354.777488,0.06785892726,0,0,0,0,-0.007437461129,0,0.005039990144,41.89683655
FTT,incident_preceding,2022-11-02 07:00:00+00:00,0.01645085504,2,8281.323072,0.008791905711,0,0,0,0,,0,-0.008791905711,-73.45441591
FTT,incident_preceding,2022-11-02 08:00:00+00:00,0.01645085504,0,8281.323072,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 09:00:00+00:00,0.0161815459,6,8322.217472,0.07775284245,0,0,0,0,-0.00299754603,0,0.004938148181,40.89440047
FTT,incident_preceding,2022-11-02 10:00:00+00:00,0.0165051012,2,8211.958335,0.01324876911,0,0,0,0,-0.02444456268,0,-0.01324876911,-110.2591378
FTT,incident_preceding,2022-11-02 11:00:00+00:00,0.0165051012,0,8211.958335,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 12:00:00+00:00,0.0165051012,0,8211.958335,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 13:00:00+00:00,0.01642286706,2,8234.738351,0.002774005388,0,0,0,0,-0.03522171505,0,0.002774005388,22.78001667
FTT,incident_preceding,2022-11-02 14:00:00+00:00,0.01642286706,0,8234.738351,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 15:00:00+00:00,0.01639790282,1,8261.716617,0.003276153356,0,0,0,0,-0.04926319892,0,0.003276153356,26.97826569
FTT,incident_preceding,2022-11-02 16:00:00+00:00,0.01639790282,0,8261.716617,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 17:00:00+00:00,0.01649138534,1,8240.716617,0.002541844628,0,0,0,0,-0.04811476253,0,-0.002541844628,-21
FTT,incident_preceding,2022-11-02 18:00:00+00:00,0.0162318618,2,8376.317704,0.01645501153,0,0,0,0,-0.02988217541,0,0.01645501153,135.6010869
FTT,incident_preceding,2022-11-02 19:00:00+00:00,0.01624020197,2,8360.944447,0.01332663502,0,0,0,0,-0.022700174,0,-0.001835324004,-15.37325695
FTT,incident_preceding,2022-11-02 20:00:00+00:00,0.01644813061,2,8249.145339,0.01337158846,0,0,0,0,-0.04796297733,0,-0.01337158846,-111.7991083
FTT,incident_preceding,2022-11-02 21:00:00+00:00,0.01644813061,0,8249.145339,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-02 22:00:00+00:00,0.01642872543,5,8247.424881,0.05451251504,0,0,0,0,,0,-0.0002085618735,-1.720457206
FTT,incident_preceding,2022-11-02 23:00:00+00:00,0.01655299026,1,8177.605794,0.008465562051,0,0,0,0,-0.04420402443,0,-0.008465562051,-69.81908709
FTT,incident_preceding,2022-11-03 00:00:00+00:00,0.01647162494,1,8227.90619,0.006150992999,0,0,0,0,-0.03449952747,0,0.006150992999,50.30039599
FTT,incident_preceding,2022-11-03 01:00:00+00:00,0.01639539731,1,8262.143139,0.004161076677,0,0,0,0,-0.03606886257,0,0.004161076677,34.23694855
FTT,incident_preceding,2022-11-03 02:00:00+00:00,0.01640125599,1,8267.977734,0.000706184197,0,0,0,0,-0.03997246004,0,0.000706184197,5.834594918
FTT,incident_preceding,2022-11-03 03:00:00+00:00,0.01627489422,1,8368.742066,0.01218730084,0,0,0,0,-0.0385301401,0,0.01218730084,100.764332
FTT,incident_preceding,2022-11-03 04:00:00+00:00,0.01627489422,0,8368.742066,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 05:00:00+00:00,0.01627489422,0,8368.742066,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 06:00:00+00:00,0.01621966561,1,8384.507813,0.001883884957,0,0,0,0,-0.03257957761,0,0.001883884957,15.76574728
FTT,incident_preceding,2022-11-03 07:00:00+00:00,0.01621966561,0,8384.507813,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 08:00:00+00:00,0.01621966561,0,8384.507813,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 09:00:00+00:00,0.0161331136,1,8444.279056,0.007128771757,0,0,0,0,,0,0.007128771757,59.77124249
FTT,incident_preceding,2022-11-03 10:00:00+00:00,0.01610653248,1,8482.27892,0.004500072102,0,0,0,0,-0.0290679114,0,0.004500072102,37.9998646
FTT,incident_preceding,2022-11-03 11:00:00+00:00,0.01603240759,5,8559.917427,0.1189380171,0,0,0,0,-0.01945105104,0,0.009153024565,77.63850733
FTT,incident_preceding,2022-11-03 12:00:00+00:00,0.01601283248,2,8616.100685,0.006563528028,0,0,0,0,-0.02531294599,0,0.006563528028,56.18325796
FTT,incident_preceding,2022-11-03 13:00:00+00:00,0.01585449382,1,8686.199917,0.008135841796,0,0,0,0,,0,0.008135841796,70.09923207
FTT,incident_preceding,2022-11-03 14:00:00+00:00,0.01577357472,2,8775.00306,0.01022347438,0,0,0,0,-0.02758573044,0,0.01022347438,88.80314236
FTT,incident_preceding,2022-11-03 15:00:00+00:00,0.01560966464,8,8846.423408,0.1214788354,0,0,0,0,-0.01027506797,0,0.008139068149,71.42034791
FTT,incident_preceding,2022-11-03 16:00:00+00:00,0.01560966464,0,8846.423408,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 17:00:00+00:00,0.01571669277,2,8873.158333,0.01959387915,0,0,0,0,-0.01616593684,0,0.003022116845,26.7349252
FTT,incident_preceding,2022-11-03 18:00:00+00:00,0.01575399388,11,8854.023237,0.1789719579,0,0,0,0,,0,-0.002156514634,-19.13509579
FTT,incident_preceding,2022-11-03 19:00:00+00:00,0.01587569935,1,8785.111753,0.007783070161,0,0,0,0,-0.02969774746,0,-0.007783070161,-68.91148406
FTT,incident_preceding,2022-11-03 20:00:00+00:00,0.01567784945,3,8784.865347,0.06480222924,0,0,0,0,-0.01524469066,0,-2.804810686e-05,-0.2464057532
FTT,incident_preceding,2022-11-03 21:00:00+00:00,0.01567784945,0,8784.865347,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 22:00:00+00:00,0.01567784945,0,8784.865347,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-03 23:00:00+00:00,0.01583721802,7,8774.462885,0.2220184812,0,0,0,0,-0.02305635239,0,-0.001184134491,-10.40246205
FTT,incident_preceding,2022-11-04 00:00:00+00:00,0.01591305231,1,8773.206055,0.0001432372465,0,0,0,0,-0.02692753554,0,-0.0001432372465,-1.256829903
FTT,incident_preceding,2022-11-04 01:00:00+00:00,0.0158145718,1,8778.162305,0.0005649303081,0,0,0,0,-0.01798951698,0,0.0005649303081,4.95625
FTT,incident_preceding,2022-11-04 02:00:00+00:00,0.01575858753,2,8834.179989,0.006381481913,0,0,0,0,,0,0.006381481913,56.01768398
FTT,incident_preceding,2022-11-04 03:00:00+00:00,0.01565974721,2,9010.139989,0.007395140248,0.01252295065,0,0,110.63,-0.002555438409,0.01252295065,0.01991809089,175.96
FTT,incident_preceding,2022-11-04 04:00:00+00:00,0.01565974721,0,9010.139989,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-04 05:00:00+00:00,0.01565974721,0,9010.139989,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-04 06:00:00+00:00,0.01569975104,9,9075.073959,0.2270531405,0,0,0,0,,0,0.007206765891,64.93396955
FTT,incident_preceding,2022-11-04 07:00:00+00:00,0.01569975104,0,9075.073959,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-04 08:00:00+00:00,0.01577527361,2,8984.83947,0.009943113364,0,0,0,0,,0,-0.009943113364,-90.23448916
FTT,incident_preceding,2022-11-04 09:00:00+00:00,0.01577527361,0,8984.83947,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-04 10:00:00+00:00,0.01564508833,2,9141.867147,0.006055108599,0.01142290859,0,0,102.633,,0.01142290859,0.01747695972,157.0276775
FTT,incident_preceding,2022-11-04 11:00:00+00:00,0.01572357372,1,9141.867147,0.003463914425,0.003463914425,0,0,31.66664548,,0.003463914425,0,0
FTT,incident_preceding,2022-11-04 12:00:00+00:00,0.01561258757,2,9198.160991,0.006159048446,0,0,0,0,,0,0.006157805914,56.29384359
FTT,incident_preceding,2022-11-04 13:00:00+00:00,0.01561258757,0,9198.160991,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-04 14:00:00+00:00,0.01534439596,4,9444.883577,0.02682303408,0,0,0,0,,0,0.02682303408,246.7225857
FTT,incident_preceding,2022-11-04 15:00:00+00:00,0.01545009548,1,9380.483951,0.006818466821,0,0,0,0,-0.0137434571,0,-0.006818466821,-64.39962529
FTT,incident_preceding,2022-11-04 16:00:00+00:00,0.01562094375,2,9260.984301,0.01273917749,0,0,0,0,-0.003903515412,0,-0.01273917749,-119.49965
FTT,incident_preceding,2022-11-04 17:00:00+00:00,0.01546466037,1,9406.836645,0.01574911899,0,0,0,0,-0.01435580659,0,0.01574911899,145.8523437
FTT,incident_preceding,2022-11-04 18:00:00+00:00,0.01546466037,0,9406.836645,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-04 19:00:00+00:00,0.01541115889,2,9409.202835,0.01424150898,0,0,0,0,-0.02585496654,0,0.0002515394426,2.366190446
FTT,incident_preceding,2022-11-04 20:00:00+00:00,0.01544065803,5,9432.217904,0.004188991297,0,0,0,0,-0.02942538202,0,0.002446016862,23.01506879
FTT,incident_preceding,2022-11-04 21:00:00+00:00,0.01541018726,5,9405.620966,0.01846754112,0,0,0,0,,0,-0.002819796832,-26.59693817
FTT,incident_preceding,2022-11-04 22:00:00+00:00,0.01537826482,2,9411.940966,0.000671938623,0,0,0,0,,0,0.000671938623,6.32
FTT,incident_preceding,2022-11-04 23:00:00+00:00,0.01547624687,1,9400.159417,0.001251766105,0,0,0,0,-0.04896413523,0,-0.001251766105,-11.78154869
FTT,incident_preceding,2022-11-05 00:00:00+00:00,0.01549027081,2,9371.958691,0.007148757561,0,0,0,0,-0.05715434005,0,-0.003000026421,-28.20072661
FTT,incident_preceding,2022-11-05 01:00:00+00:00,0.015532619,1,9357.529142,0.001539651355,0,0,0,0,-0.0624055062,0,-0.001539651355,-14.4295489
FTT,incident_preceding,2022-11-05 02:00:00+00:00,0.015532619,0,9357.529142,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-05 03:00:00+00:00,0.01561978078,3,9274.26723,0.01424914178,0,0,0,0,-0.0715245179,0,-0.008897852234,-83.26191158
FTT,incident_preceding,2022-11-05 04:00:00+00:00,0.01561978078,0,9274.26723,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-05 05:00:00+00:00,0.01561978078,0,9274.26723,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-05 06:00:00+00:00,0.01561978078,0,9274.26723,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-05 07:00:00+00:00,0.01561978078,0,9274.26723,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-05 08:00:00+00:00,0.01561978078,0,9274.26723,0,0,0,0,0,,0,0,0
FTT,incident_preceding,2022-11-05 09:00:00+00:00,0.01546369397,6,9385.088173,0.02504940252,0,0,0,0,-0.09073165928,0,0.0119492937,110.820943
